# source=gaiadr3.gaia_source via astroquery.Gaia(ROW_LIMIT=-1) query="SELECT ra, dec, phot_g_mean_mag FROM gaiadr3.gaia_source WHERE 1=CONTAINS(POINT('ICRS',ra,dec),CIRCLE('ICRS',35.527547220270634,26.54777537359267,1.6)) AND phot_g_mean_mag < 14.0" fetched_utc=2026-06-17T04:24:19.210013+00:00
ra,dec,phot_g_mean_mag
33.84480012346127,26.299011312239866,9.564530372619629
33.887086200502175,26.425538175806366,13.343426704406738
35.21149624098355,26.14321977716489,13.31944751739502
35.40442499174603,26.461003764950913,13.670180320739746
35.813085473905964,26.623177837601627,12.215093612670898
35.63648268051243,26.67536289346168,13.902580261230469
35.43561924075698,26.71189638068632,12.309075355529785
34.96372758295221,27.009556246241438,13.66457462310791
35.99231093779715,26.80787764456628,12.431780815124512
35.737228956609414,27.090273157160002,13.631365776062012
36.24674624569311,27.08657303317553,12.82094955444336
36.056099656562935,27.19020214454212,11.821807861328125
36.0659177700214,27.330339416559156,13.899538040161133
36.084808022533124,27.49265395008888,10.35466480255127
35.43328207985514,27.3918222855432,12.560235977172852
35.551745415851364,27.526045930962535,13.229425430297852
35.96051421921833,27.60920694261012,13.593989372253418
34.609182535249815,26.85076404757594,10.072760581970215
34.78602456041147,27.052401416563946,10.682336807250977
35.047624284967746,27.35303589976095,10.184115409851074
34.60372442547886,27.157412599316384,12.7019681930542
34.056558512658064,27.14104051288283,13.272653579711914
34.15849373067195,27.495646612843164,12.903116226196289
34.58474722457705,27.40697199293083,12.176106452941895
34.45400411202017,27.51872092801365,13.087751388549805
34.291357285377394,27.543595505900107,13.871560096740723
35.11418292520269,27.5717790415002,13.926526069641113
35.13808954915596,27.643311934639502,13.906839370727539
35.69509240203541,28.088528404691843,13.533614158630371
36.61180118982866,27.247756893915025,13.230484008789062
36.63717953231948,27.57412342522734,12.965364456176758
36.078041194753105,27.785565493647624,8.468661308288574
36.07883229638194,28.009989159257714,12.517843246459961
35.65811735966686,25.03084626104164,13.718457221984863
35.462042816977814,25.143952318906134,13.6371431350708
35.5857883486566,25.1992568579893,13.668937683105469
34.941074926875544,25.322335871546233,13.364029884338379
34.73795891812074,25.48618575226177,12.988604545593262
35.048080099586215,25.478083251559283,13.0537691116333
36.178399917928076,25.393175702116746,13.955477714538574
36.88436888879074,25.629664030140482,13.077359199523926
36.588410830032075,25.613048513541255,11.38747501373291
36.74690376958223,25.694406140095932,12.70950698852539
36.92820312597789,25.83046139686903,13.198116302490234
37.05641133239181,25.846254156714352,9.218379974365234
37.135370261390555,26.38282926648887,13.354425430297852
37.03971258312422,26.329157725446308,13.133849143981934
35.94672749485769,25.75336587315755,13.737106323242188
36.219379882503006,25.813699370969108,12.947179794311523
36.22128891097811,25.930245134304688,13.242237091064453
36.306189397425534,25.966567640539335,13.392308235168457
